slot_id,section_id,slot_type,train_category,start_time,end_time,confidence
SLOT-014930,GHY-NJP,passenger_timetable,Vande Bharat,2026-10-05 19:37:00,2026-10-05 19:53:00,0.98
SLOT-014931,GHY-NJP,passenger_timetable,Express,2026-10-05 20:23:00,2026-10-05 20:42:00,0.98
SLOT-014932,GHY-NJP,passenger_timetable,Vande Bharat,2026-10-05 21:24:00,2026-10-05 21:46:00,0.98
SLOT-014933,GHY-NJP,passenger_timetable,Special Express,2026-10-05 22:00:00,2026-10-05 22:20:00,0.95
SLOT-014934,GHY-NJP,passenger_timetable,Mail/Express,2026-10-06 00:10:00,2026-10-06 00:35:00,0.95
SLOT-014935,GHY-NJP,passenger_timetable,Special Express,2026-10-06 01:51:00,2026-10-06 02:09:00,0.95
SLOT-014936,GHY-NJP,passenger_timetable,Mail/Express,2026-10-06 03:45:00,2026-10-06 04:10:00,0.95
SLOT-014937,GHY-NJP,passenger_timetable,Special Express,2026-10-06 05:51:00,2026-10-06 06:11:00,0.95
SLOT-014938,GHY-NJP,goods_forecast,Coal/Mineral Rake,2026-10-05 22:00:00,2026-10-05 22:29:00,0.79
SLOT-014939,GHY-NJP,goods_forecast,Auto Rake,2026-10-05 23:26:00,2026-10-05 23:58:00,0.71
SLOT-014940,GHY-NJP,goods_forecast,Coal/Mineral Rake,2026-10-06 00:43:00,2026-10-06 01:09:00,0.76
SLOT-014941,GHY-NJP,goods_forecast,Auto Rake,2026-10-06 02:00:00,2026-10-06 02:38:00,0.83
SLOT-014942,GHY-NJP,goods_forecast,Auto Rake,2026-10-06 03:33:00,2026-10-06 04:10:00,0.84
SLOT-014943,GHY-NJP,goods_forecast,BoxN Freight,2026-10-06 05:28:00,2026-10-06 05:59:00,0.84
SLOT-014944,GHY-NJP,goods_forecast,Parcel Cargo,2026-10-05 06:00:00,2026-10-05 06:32:00,0.75
SLOT-014945,GHY-NJP,goods_forecast,Goods Freight,2026-10-05 09:02:00,2026-10-05 09:36:00,0.74
SLOT-014946,GHY-NJP,goods_forecast,Goods Freight,2026-10-05 12:34:00,2026-10-05 13:14:00,0.73
SLOT-014947,GHY-NJP,goods_forecast,Parcel Cargo,2026-10-05 15:15:00,2026-10-05 15:41:00,0.73
SLOT-014948,GHY-NJP,goods_forecast,Parcel Cargo,2026-10-05 17:47:00,2026-10-05 18:18:00,0.73
SLOT-014949,GHY-NJP,goods_forecast,Goods Freight,2026-10-05 20:01:00,2026-10-05 20:29:00,0.69
SLOT-014950,GHY-NJP,passenger_timetable,Superfast,2026-10-06 06:00:00,2026-10-06 06:15:00,0.98
SLOT-014951,GHY-NJP,passenger_timetable,Express,2026-10-06 06:45:00,2026-10-06 07:04:00,0.98
SLOT-014952,GHY-NJP,passenger_timetable,Express,2026-10-06 07:37:00,2026-10-06 07:52:00,0.98
SLOT-014953,GHY-NJP,passenger_timetable,Passenger,2026-10-06 08:32:00,2026-10-06 08:54:00,0.98
SLOT-014954,GHY-NJP,passenger_timetable,Passenger,2026-10-06 09:41:00,2026-10-06 10:04:00,0.98
SLOT-014955,GHY-NJP,passenger_timetable,Vande Bharat,2026-10-06 10:47:00,2026-10-06 11:08:00,0.98
SLOT-014956,GHY-NJP,passenger_timetable,Express,2026-10-06 11:36:00,2026-10-06 12:00:00,0.98
SLOT-014957,GHY-NJP,passenger_timetable,Passenger,2026-10-06 12:27:00,2026-10-06 12:48:00,0.98
SLOT-014958,GHY-NJP,passenger_timetable,Express,2026-10-06 13:31:00,2026-10-06 13:50:00,0.98
SLOT-014959,GHY-NJP,passenger_timetable,Passenger,2026-10-06 14:26:00,2026-10-06 14:44:00,0.98
SLOT-014960,GHY-NJP,passenger_timetable,Vande Bharat,2026-10-06 15:19:00,2026-10-06 15:35:00,0.98
SLOT-014961,GHY-NJP,passenger_timetable,Superfast,2026-10-06 16:15:00,2026-10-06 16:32:00,0.98
SLOT-014962,GHY-NJP,passenger_timetable,Vande Bharat,2026-10-06 17:22:00,2026-10-06 17:44:00,0.98
SLOT-014963,GHY-NJP,passenger_timetable,Express,2026-10-06 18:15:00,2026-10-06 18:36:00,0.98
SLOT-014964,GHY-NJP,passenger_timetable,Passenger,2026-10-06 19:06:00,2026-10-06 19:26:00,0.98
SLOT-014965,GHY-NJP,passenger_timetable,Superfast,2026-10-06 19:51:00,2026-10-06 20:06:00,0.98
SLOT-014966,GHY-NJP,passenger_timetable,Superfast,2026-10-06 20:56:00,2026-10-06 21:11:00,0.98
SLOT-014967,GHY-NJP,passenger_timetable,Passenger,2026-10-06 21:51:00,2026-10-06 22:16:00,0.98
SLOT-014968,GHY-NJP,passenger_timetable,Special Express,2026-10-06 22:00:00,2026-10-06 22:20:00,0.95
SLOT-014969,GHY-NJP,passenger_timetable,Mail/Express,2026-10-07 00:07:00,2026-10-07 00:24:00,0.95
SLOT-014970,GHY-NJP,passenger_timetable,Special Express,2026-10-07 02:25:00,2026-10-07 02:49:00,0.95
SLOT-014971,GHY-NJP,passenger_timetable,Special Express,2026-10-07 04:45:00,2026-10-07 05:08:00,0.95
SLOT-014972,GHY-NJP,goods_forecast,Coal/Mineral Rake,2026-10-06 22:00:00,2026-10-06 22:33:00,0.83
SLOT-014973,GHY-NJP,goods_forecast,BoxN Freight,2026-10-06 23:51:00,2026-10-07 00:30:00,0.75
SLOT-014974,GHY-NJP,goods_forecast,Container Freight,2026-10-07 01:40:00,2026-10-07 02:07:00,0.73
SLOT-014975,GHY-NJP,goods_forecast,Auto Rake,2026-10-07 03:25:00,2026-10-07 03:59:00,0.76
SLOT-014976,GHY-NJP,goods_forecast,BoxN Freight,2026-10-07 05:04:00,2026-10-07 05:38:00,0.74
SLOT-014977,GHY-NJP,goods_forecast,Goods Freight,2026-10-06 06:00:00,2026-10-06 06:39:00,0.71
SLOT-014978,GHY-NJP,goods_forecast,Parcel Cargo,2026-10-06 08:54:00,2026-10-06 09:20:00,0.72
SLOT-014979,GHY-NJP,goods_forecast,Parcel Cargo,2026-10-06 11:05:00,2026-10-06 11:44:00,0.72
SLOT-014980,GHY-NJP,goods_forecast,Goods Freight,2026-10-06 13:59:00,2026-10-06 14:27:00,0.75
SLOT-014981,GHY-NJP,goods_forecast,Goods Freight,2026-10-06 16:40:00,2026-10-06 17:05:00,0.67
SLOT-014982,GHY-NJP,goods_forecast,Parcel Cargo,2026-10-06 19:13:00,2026-10-06 19:53:00,0.67
SLOT-014983,GHY-NJP,goods_forecast,Parcel Cargo,2026-10-06 21:59:00,2026-10-06 22:33:00,0.76
SLOT-014984,TVC-QLN,passenger_timetable,Express,2026-09-07 06:00:00,2026-09-07 06:20:00,0.98
SLOT-014985,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-07 06:45:00,2026-09-07 07:01:00,0.98
SLOT-014986,TVC-QLN,passenger_timetable,Express,2026-09-07 07:30:00,2026-09-07 07:51:00,0.98
SLOT-014987,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-07 08:32:00,2026-09-07 08:56:00,0.98
SLOT-014988,TVC-QLN,passenger_timetable,Express,2026-09-07 09:38:00,2026-09-07 09:54:00,0.98
SLOT-014989,TVC-QLN,passenger_timetable,Passenger,2026-09-07 10:18:00,2026-09-07 10:39:00,0.98
SLOT-014990,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-07 11:16:00,2026-09-07 11:40:00,0.98
SLOT-014991,TVC-QLN,passenger_timetable,Superfast,2026-09-07 12:22:00,2026-09-07 12:47:00,0.98
SLOT-014992,TVC-QLN,passenger_timetable,Passenger,2026-09-07 13:29:00,2026-09-07 13:46:00,0.98
SLOT-014993,TVC-QLN,passenger_timetable,Superfast,2026-09-07 14:20:00,2026-09-07 14:40:00,0.98
SLOT-014994,TVC-QLN,passenger_timetable,Passenger,2026-09-07 15:18:00,2026-09-07 15:36:00,0.98
SLOT-014995,TVC-QLN,passenger_timetable,Express,2026-09-07 16:20:00,2026-09-07 16:45:00,0.98
SLOT-014996,TVC-QLN,passenger_timetable,Passenger,2026-09-07 17:17:00,2026-09-07 17:42:00,0.98
SLOT-014997,TVC-QLN,passenger_timetable,Passenger,2026-09-07 18:29:00,2026-09-07 18:54:00,0.98
SLOT-014998,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-07 19:28:00,2026-09-07 19:46:00,0.98
SLOT-014999,TVC-QLN,passenger_timetable,Superfast,2026-09-07 20:09:00,2026-09-07 20:32:00,0.98
SLOT-015000,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-07 21:02:00,2026-09-07 21:23:00,0.98
SLOT-015001,TVC-QLN,passenger_timetable,Express,2026-09-07 21:55:00,2026-09-07 22:10:00,0.98
SLOT-015002,TVC-QLN,passenger_timetable,Special Express,2026-09-07 22:00:00,2026-09-07 22:19:00,0.95
SLOT-015003,TVC-QLN,passenger_timetable,Special Express,2026-09-07 23:48:00,2026-09-08 00:05:00,0.95
SLOT-015004,TVC-QLN,passenger_timetable,Mail/Express,2026-09-08 01:17:00,2026-09-08 01:35:00,0.95
SLOT-015005,TVC-QLN,passenger_timetable,Mail/Express,2026-09-08 03:10:00,2026-09-08 03:28:00,0.95
SLOT-015006,TVC-QLN,passenger_timetable,Mail/Express,2026-09-08 05:19:00,2026-09-08 05:44:00,0.95
SLOT-015007,TVC-QLN,goods_forecast,Container Freight,2026-09-07 22:00:00,2026-09-07 22:40:00,0.77
SLOT-015008,TVC-QLN,goods_forecast,Container Freight,2026-09-07 23:21:00,2026-09-07 23:49:00,0.82
SLOT-015009,TVC-QLN,goods_forecast,Auto Rake,2026-09-08 00:52:00,2026-09-08 01:32:00,0.84
SLOT-015010,TVC-QLN,goods_forecast,Container Freight,2026-09-08 02:39:00,2026-09-08 03:15:00,0.78
SLOT-015011,TVC-QLN,goods_forecast,Coal/Mineral Rake,2026-09-08 03:58:00,2026-09-08 04:30:00,0.84
SLOT-015012,TVC-QLN,goods_forecast,Container Freight,2026-09-08 05:39:00,2026-09-08 06:14:00,0.73
SLOT-015013,TVC-QLN,goods_forecast,Parcel Cargo,2026-09-07 06:00:00,2026-09-07 06:29:00,0.7
SLOT-015014,TVC-QLN,goods_forecast,Goods Freight,2026-09-07 09:21:00,2026-09-07 09:52:00,0.77
SLOT-015015,TVC-QLN,goods_forecast,Parcel Cargo,2026-09-07 11:39:00,2026-09-07 12:07:00,0.75
SLOT-015016,TVC-QLN,goods_forecast,Parcel Cargo,2026-09-07 14:58:00,2026-09-07 15:27:00,0.65
SLOT-015017,TVC-QLN,goods_forecast,Goods Freight,2026-09-07 17:47:00,2026-09-07 18:19:00,0.66
SLOT-015018,TVC-QLN,goods_forecast,Goods Freight,2026-09-07 20:39:00,2026-09-07 21:15:00,0.75
SLOT-015019,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-08 06:00:00,2026-09-08 06:22:00,0.98
SLOT-015020,TVC-QLN,passenger_timetable,Passenger,2026-09-08 06:46:00,2026-09-08 07:08:00,0.98
SLOT-015021,TVC-QLN,passenger_timetable,Express,2026-09-08 07:48:00,2026-09-08 08:03:00,0.98
SLOT-015022,TVC-QLN,passenger_timetable,Passenger,2026-09-08 08:38:00,2026-09-08 08:56:00,0.98
SLOT-015023,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-08 09:31:00,2026-09-08 09:56:00,0.98
SLOT-015024,TVC-QLN,passenger_timetable,Superfast,2026-09-08 10:37:00,2026-09-08 11:02:00,0.98
SLOT-015025,TVC-QLN,passenger_timetable,Superfast,2026-09-08 11:26:00,2026-09-08 11:48:00,0.98
SLOT-015026,TVC-QLN,passenger_timetable,Express,2026-09-08 12:25:00,2026-09-08 12:46:00,0.98
SLOT-015027,TVC-QLN,passenger_timetable,Passenger,2026-09-08 13:16:00,2026-09-08 13:33:00,0.98
SLOT-015028,TVC-QLN,passenger_timetable,Express,2026-09-08 14:05:00,2026-09-08 14:24:00,0.98
SLOT-015029,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-08 15:05:00,2026-09-08 15:21:00,0.98
SLOT-015030,TVC-QLN,passenger_timetable,Passenger,2026-09-08 15:57:00,2026-09-08 16:14:00,0.98
SLOT-015031,TVC-QLN,passenger_timetable,Express,2026-09-08 16:45:00,2026-09-08 17:06:00,0.98
SLOT-015032,TVC-QLN,passenger_timetable,Superfast,2026-09-08 17:44:00,2026-09-08 18:03:00,0.98
SLOT-015033,TVC-QLN,passenger_timetable,Superfast,2026-09-08 18:50:00,2026-09-08 19:15:00,0.98
SLOT-015034,TVC-QLN,passenger_timetable,Passenger,2026-09-08 19:47:00,2026-09-08 20:06:00,0.98
SLOT-015035,TVC-QLN,passenger_timetable,Superfast,2026-09-08 20:44:00,2026-09-08 21:06:00,0.98
SLOT-015036,TVC-QLN,passenger_timetable,Passenger,2026-09-08 21:31:00,2026-09-08 21:56:00,0.98
SLOT-015037,TVC-QLN,passenger_timetable,Mail/Express,2026-09-08 22:00:00,2026-09-08 22:22:00,0.95
SLOT-015038,TVC-QLN,passenger_timetable,Mail/Express,2026-09-09 00:09:00,2026-09-09 00:30:00,0.95
SLOT-015039,TVC-QLN,passenger_timetable,Mail/Express,2026-09-09 01:44:00,2026-09-09 02:05:00,0.95
SLOT-015040,TVC-QLN,passenger_timetable,Special Express,2026-09-09 03:34:00,2026-09-09 03:56:00,0.95
SLOT-015041,TVC-QLN,passenger_timetable,Special Express,2026-09-09 05:12:00,2026-09-09 05:36:00,0.95
SLOT-015042,TVC-QLN,goods_forecast,Container Freight,2026-09-08 22:00:00,2026-09-08 22:25:00,0.71
SLOT-015043,TVC-QLN,goods_forecast,BoxN Freight,2026-09-08 23:16:00,2026-09-08 23:45:00,0.76
SLOT-015044,TVC-QLN,goods_forecast,BoxN Freight,2026-09-09 00:53:00,2026-09-09 01:24:00,0.84
SLOT-015045,TVC-QLN,goods_forecast,Coal/Mineral Rake,2026-09-09 02:24:00,2026-09-09 03:02:00,0.77
SLOT-015046,TVC-QLN,goods_forecast,Auto Rake,2026-09-09 04:06:00,2026-09-09 04:46:00,0.77
SLOT-015047,TVC-QLN,goods_forecast,Container Freight,2026-09-09 05:35:00,2026-09-09 06:08:00,0.72
SLOT-015048,TVC-QLN,goods_forecast,Goods Freight,2026-09-08 06:00:00,2026-09-08 06:40:00,0.69
SLOT-015049,TVC-QLN,goods_forecast,Parcel Cargo,2026-09-08 08:58:00,2026-09-08 09:29:00,0.69
SLOT-015050,TVC-QLN,goods_forecast,Goods Freight,2026-09-08 11:19:00,2026-09-08 11:48:00,0.71
SLOT-015051,TVC-QLN,goods_forecast,Parcel Cargo,2026-09-08 13:22:00,2026-09-08 14:00:00,0.68
SLOT-015052,TVC-QLN,goods_forecast,Parcel Cargo,2026-09-08 16:27:00,2026-09-08 17:04:00,0.7
SLOT-015053,TVC-QLN,goods_forecast,Parcel Cargo,2026-09-08 19:11:00,2026-09-08 19:50:00,0.76
SLOT-015054,TVC-QLN,goods_forecast,Goods Freight,2026-09-08 21:50:00,2026-09-08 22:23:00,0.69
SLOT-015055,TVC-QLN,passenger_timetable,Superfast,2026-09-09 06:00:00,2026-09-09 06:24:00,0.98
SLOT-015056,TVC-QLN,passenger_timetable,Passenger,2026-09-09 06:58:00,2026-09-09 07:20:00,0.98
SLOT-015057,TVC-QLN,passenger_timetable,Passenger,2026-09-09 08:05:00,2026-09-09 08:25:00,0.98
SLOT-015058,TVC-QLN,passenger_timetable,Passenger,2026-09-09 09:10:00,2026-09-09 09:31:00,0.98
SLOT-015059,TVC-QLN,passenger_timetable,Superfast,2026-09-09 10:02:00,2026-09-09 10:19:00,0.98
SLOT-015060,TVC-QLN,passenger_timetable,Passenger,2026-09-09 11:06:00,2026-09-09 11:30:00,0.98
SLOT-015061,TVC-QLN,passenger_timetable,Passenger,2026-09-09 11:54:00,2026-09-09 12:09:00,0.98
SLOT-015062,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-09 12:49:00,2026-09-09 13:08:00,0.98
SLOT-015063,TVC-QLN,passenger_timetable,Superfast,2026-09-09 13:40:00,2026-09-09 14:00:00,0.98
SLOT-015064,TVC-QLN,passenger_timetable,Express,2026-09-09 14:37:00,2026-09-09 15:02:00,0.98
SLOT-015065,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-09 15:47:00,2026-09-09 16:10:00,0.98
SLOT-015066,TVC-QLN,passenger_timetable,Superfast,2026-09-09 16:35:00,2026-09-09 16:59:00,0.98
SLOT-015067,TVC-QLN,passenger_timetable,Passenger,2026-09-09 17:36:00,2026-09-09 17:51:00,0.98
SLOT-015068,TVC-QLN,passenger_timetable,Passenger,2026-09-09 18:31:00,2026-09-09 18:54:00,0.98
SLOT-015069,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-09 19:25:00,2026-09-09 19:48:00,0.98
SLOT-015070,TVC-QLN,passenger_timetable,Superfast,2026-09-09 20:16:00,2026-09-09 20:36:00,0.98
SLOT-015071,TVC-QLN,passenger_timetable,Passenger,2026-09-09 21:01:00,2026-09-09 21:26:00,0.98
SLOT-015072,TVC-QLN,passenger_timetable,Superfast,2026-09-09 21:58:00,2026-09-09 22:13:00,0.98
SLOT-015073,TVC-QLN,passenger_timetable,Special Express,2026-09-09 22:00:00,2026-09-09 22:24:00,0.95
SLOT-015074,TVC-QLN,passenger_timetable,Special Express,2026-09-10 00:18:00,2026-09-10 00:41:00,0.95
SLOT-015075,TVC-QLN,passenger_timetable,Mail/Express,2026-09-10 02:09:00,2026-09-10 02:28:00,0.95
SLOT-015076,TVC-QLN,passenger_timetable,Mail/Express,2026-09-10 04:00:00,2026-09-10 04:15:00,0.95
SLOT-015077,TVC-QLN,passenger_timetable,Mail/Express,2026-09-10 05:45:00,2026-09-10 06:04:00,0.95
SLOT-015078,TVC-QLN,goods_forecast,Auto Rake,2026-09-09 22:00:00,2026-09-09 22:38:00,0.81
SLOT-015079,TVC-QLN,goods_forecast,Auto Rake,2026-09-09 23:29:00,2026-09-09 23:55:00,0.76
SLOT-015080,TVC-QLN,goods_forecast,Coal/Mineral Rake,2026-09-10 01:09:00,2026-09-10 01:42:00,0.77
SLOT-015081,TVC-QLN,goods_forecast,Auto Rake,2026-09-10 02:56:00,2026-09-10 03:35:00,0.72
SLOT-015082,TVC-QLN,goods_forecast,Auto Rake,2026-09-10 04:26:00,2026-09-10 05:05:00,0.73
SLOT-015083,TVC-QLN,goods_forecast,BoxN Freight,2026-09-10 05:59:00,2026-09-10 06:26:00,0.83
SLOT-015084,TVC-QLN,goods_forecast,Goods Freight,2026-09-09 06:00:00,2026-09-09 06:37:00,0.66
SLOT-015085,TVC-QLN,goods_forecast,Parcel Cargo,2026-09-09 08:28:00,2026-09-09 08:59:00,0.79
SLOT-015086,TVC-QLN,goods_forecast,Parcel Cargo,2026-09-09 11:46:00,2026-09-09 12:18:00,0.68
SLOT-015087,TVC-QLN,goods_forecast,Goods Freight,2026-09-09 14:03:00,2026-09-09 14:28:00,0.79
SLOT-015088,TVC-QLN,goods_forecast,Parcel Cargo,2026-09-09 16:45:00,2026-09-09 17:22:00,0.71
SLOT-015089,TVC-QLN,goods_forecast,Goods Freight,2026-09-09 19:13:00,2026-09-09 19:51:00,0.7
SLOT-015090,TVC-QLN,goods_forecast,Parcel Cargo,2026-09-09 21:42:00,2026-09-09 22:20:00,0.78
SLOT-015091,TVC-QLN,passenger_timetable,Express,2026-09-10 06:00:00,2026-09-10 06:17:00,0.98
SLOT-015092,TVC-QLN,passenger_timetable,Superfast,2026-09-10 06:54:00,2026-09-10 07:11:00,0.98
SLOT-015093,TVC-QLN,passenger_timetable,Superfast,2026-09-10 07:53:00,2026-09-10 08:15:00,0.98
SLOT-015094,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-10 08:49:00,2026-09-10 09:08:00,0.98
SLOT-015095,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-10 09:36:00,2026-09-10 10:01:00,0.98
SLOT-015096,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-10 10:38:00,2026-09-10 10:53:00,0.98
SLOT-015097,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-10 11:33:00,2026-09-10 11:54:00,0.98
SLOT-015098,TVC-QLN,passenger_timetable,Passenger,2026-09-10 12:21:00,2026-09-10 12:46:00,0.98
SLOT-015099,TVC-QLN,passenger_timetable,Passenger,2026-09-10 13:11:00,2026-09-10 13:36:00,0.98
SLOT-015100,TVC-QLN,passenger_timetable,Superfast,2026-09-10 14:18:00,2026-09-10 14:42:00,0.98
SLOT-015101,TVC-QLN,passenger_timetable,Passenger,2026-09-10 15:22:00,2026-09-10 15:44:00,0.98
SLOT-015102,TVC-QLN,passenger_timetable,Passenger,2026-09-10 16:19:00,2026-09-10 16:37:00,0.98
SLOT-015103,TVC-QLN,passenger_timetable,Express,2026-09-10 17:06:00,2026-09-10 17:30:00,0.98
SLOT-015104,TVC-QLN,passenger_timetable,Superfast,2026-09-10 17:58:00,2026-09-10 18:22:00,0.98
SLOT-015105,TVC-QLN,passenger_timetable,Superfast,2026-09-10 18:45:00,2026-09-10 19:01:00,0.98
SLOT-015106,TVC-QLN,passenger_timetable,Passenger,2026-09-10 19:35:00,2026-09-10 19:53:00,0.98
SLOT-015107,TVC-QLN,passenger_timetable,Superfast,2026-09-10 20:33:00,2026-09-10 20:52:00,0.98
SLOT-015108,TVC-QLN,passenger_timetable,Express,2026-09-10 21:27:00,2026-09-10 21:49:00,0.98
SLOT-015109,TVC-QLN,passenger_timetable,Special Express,2026-09-10 22:00:00,2026-09-10 22:20:00,0.95
SLOT-015110,TVC-QLN,passenger_timetable,Mail/Express,2026-09-10 23:35:00,2026-09-10 23:52:00,0.95
SLOT-015111,TVC-QLN,passenger_timetable,Mail/Express,2026-09-11 01:41:00,2026-09-11 02:04:00,0.95
SLOT-015112,TVC-QLN,passenger_timetable,Mail/Express,2026-09-11 03:19:00,2026-09-11 03:39:00,0.95
SLOT-015113,TVC-QLN,passenger_timetable,Mail/Express,2026-09-11 05:31:00,2026-09-11 05:47:00,0.95
SLOT-015114,TVC-QLN,goods_forecast,Auto Rake,2026-09-10 22:00:00,2026-09-10 22:25:00,0.77
SLOT-015115,TVC-QLN,goods_forecast,Coal/Mineral Rake,2026-09-10 23:22:00,2026-09-11 00:00:00,0.82
SLOT-015116,TVC-QLN,goods_forecast,Container Freight,2026-09-11 01:04:00,2026-09-11 01:35:00,0.82
SLOT-015117,TVC-QLN,goods_forecast,BoxN Freight,2026-09-11 02:19:00,2026-09-11 02:53:00,0.74
SLOT-015118,TVC-QLN,goods_forecast,Auto Rake,2026-09-11 03:48:00,2026-09-11 04:19:00,0.83
SLOT-015119,TVC-QLN,goods_forecast,BoxN Freight,2026-09-11 05:07:00,2026-09-11 05:43:00,0.85
SLOT-015120,TVC-QLN,goods_forecast,Goods Freight,2026-09-10 06:00:00,2026-09-10 06:36:00,0.69
SLOT-015121,TVC-QLN,goods_forecast,Goods Freight,2026-09-10 08:43:00,2026-09-10 09:10:00,0.67
SLOT-015122,TVC-QLN,goods_forecast,Parcel Cargo,2026-09-10 11:10:00,2026-09-10 11:44:00,0.72
SLOT-015123,TVC-QLN,goods_forecast,Parcel Cargo,2026-09-10 14:08:00,2026-09-10 14:42:00,0.78
SLOT-015124,TVC-QLN,goods_forecast,Goods Freight,2026-09-10 16:25:00,2026-09-10 17:05:00,0.68
SLOT-015125,TVC-QLN,goods_forecast,Parcel Cargo,2026-09-10 19:46:00,2026-09-10 20:11:00,0.71
SLOT-015126,TVC-QLN,passenger_timetable,Superfast,2026-09-11 06:00:00,2026-09-11 06:20:00,0.98
SLOT-015127,TVC-QLN,passenger_timetable,Express,2026-09-11 06:48:00,2026-09-11 07:03:00,0.98
SLOT-015128,TVC-QLN,passenger_timetable,Passenger,2026-09-11 07:32:00,2026-09-11 07:50:00,0.98
SLOT-015129,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-11 08:22:00,2026-09-11 08:42:00,0.98
SLOT-015130,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-11 09:16:00,2026-09-11 09:37:00,0.98
SLOT-015131,TVC-QLN,passenger_timetable,Superfast,2026-09-11 10:07:00,2026-09-11 10:30:00,0.98
SLOT-015132,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-11 11:15:00,2026-09-11 11:38:00,0.98
SLOT-015133,TVC-QLN,passenger_timetable,Passenger,2026-09-11 12:16:00,2026-09-11 12:37:00,0.98
SLOT-015134,TVC-QLN,passenger_timetable,Express,2026-09-11 13:08:00,2026-09-11 13:27:00,0.98
SLOT-015135,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-11 14:01:00,2026-09-11 14:26:00,0.98
SLOT-015136,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-11 14:49:00,2026-09-11 15:06:00,0.98
SLOT-015137,TVC-QLN,passenger_timetable,Superfast,2026-09-11 15:36:00,2026-09-11 15:54:00,0.98
SLOT-015138,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-11 16:34:00,2026-09-11 16:49:00,0.98
SLOT-015139,TVC-QLN,passenger_timetable,Superfast,2026-09-11 17:36:00,2026-09-11 17:55:00,0.98
SLOT-015140,TVC-QLN,passenger_timetable,Superfast,2026-09-11 18:18:00,2026-09-11 18:37:00,0.98
SLOT-015141,TVC-QLN,passenger_timetable,Superfast,2026-09-11 19:21:00,2026-09-11 19:45:00,0.98
SLOT-015142,TVC-QLN,passenger_timetable,Superfast,2026-09-11 20:30:00,2026-09-11 20:46:00,0.98
SLOT-015143,TVC-QLN,passenger_timetable,Passenger,2026-09-11 21:11:00,2026-09-11 21:33:00,0.98
SLOT-015144,TVC-QLN,passenger_timetable,Special Express,2026-09-11 22:00:00,2026-09-11 22:25:00,0.95
SLOT-015145,TVC-QLN,passenger_timetable,Special Express,2026-09-11 23:50:00,2026-09-12 00:11:00,0.95
SLOT-015146,TVC-QLN,passenger_timetable,Mail/Express,2026-09-12 01:25:00,2026-09-12 01:42:00,0.95
SLOT-015147,TVC-QLN,passenger_timetable,Mail/Express,2026-09-12 03:32:00,2026-09-12 03:56:00,0.95
SLOT-015148,TVC-QLN,passenger_timetable,Mail/Express,2026-09-12 05:48:00,2026-09-12 06:10:00,0.95
SLOT-015149,TVC-QLN,goods_forecast,Container Freight,2026-09-11 22:00:00,2026-09-11 22:28:00,0.72
SLOT-015150,TVC-QLN,goods_forecast,Coal/Mineral Rake,2026-09-11 23:40:00,2026-09-12 00:11:00,0.81
SLOT-015151,TVC-QLN,goods_forecast,Container Freight,2026-09-12 00:52:00,2026-09-12 01:23:00,0.72
SLOT-015152,TVC-QLN,goods_forecast,BoxN Freight,2026-09-12 02:26:00,2026-09-12 02:51:00,0.79
SLOT-015153,TVC-QLN,goods_forecast,Auto Rake,2026-09-12 04:05:00,2026-09-12 04:39:00,0.85
SLOT-015154,TVC-QLN,goods_forecast,Container Freight,2026-09-12 05:55:00,2026-09-12 06:33:00,0.81
SLOT-015155,TVC-QLN,goods_forecast,Goods Freight,2026-09-11 06:00:00,2026-09-11 06:26:00,0.66
SLOT-015156,TVC-QLN,goods_forecast,Parcel Cargo,2026-09-11 08:57:00,2026-09-11 09:22:00,0.75
SLOT-015157,TVC-QLN,goods_forecast,Goods Freight,2026-09-11 10:59:00,2026-09-11 11:37:00,0.66
SLOT-015158,TVC-QLN,goods_forecast,Parcel Cargo,2026-09-11 13:51:00,2026-09-11 14:19:00,0.68
SLOT-015159,TVC-QLN,goods_forecast,Goods Freight,2026-09-11 16:22:00,2026-09-11 17:00:00,0.79
SLOT-015160,TVC-QLN,goods_forecast,Goods Freight,2026-09-11 19:09:00,2026-09-11 19:42:00,0.68
SLOT-015161,TVC-QLN,passenger_timetable,Passenger,2026-09-12 06:00:00,2026-09-12 06:16:00,0.98
